search_name,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,lifeStage,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,institutionKey,collectionKey,isInCluster,datasetName,recordedBy,identifiedBy,preparations,geodeticDatum,class,countryCode,country,identifier,catalogNumber,institutionID,higherGeography,institutionCode,georeferenceProtocol,locality,eventRemarks,collectionCode,gbifID,accessRights,occurrenceID,rightsHolder,county,language,type,rights,dateIdentified,coordinateUncertaintyInMeters,georeferencedBy,sex,ownerInstitutionCode,municipality,verbatimLocality,distanceFromCentroidInMeters,datasetID,eventID,associatedReferences,originalNameUsage,identificationVerificationStatus,nameAccordingTo,http://unknown.org/orders,taxonID,http://unknown.org/language,name
1,1092733492,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:41.237+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:18.000+00:00,2023-05-02T16:31:41.237+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,51a82b73-8f8d-43f9-9f57-4af55d184d7a,1370408,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733492,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,51a82b73-8f8d-43f9-9f57-4af55d184d7a,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733504,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:41.621+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:24.000+00:00,2023-05-02T16:31:41.621+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,5a5d88c2-ed07-45b5-a99c-4eb9c21ab7a9,1370424,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733504,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,5a5d88c2-ed07-45b5-a99c-4eb9c21ab7a9,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733483,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:41.170+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:18.000+00:00,2023-05-02T16:31:41.170+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,5f299736-9d9e-4340-94f8-f54ca3a8d0f4,1370409,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733483,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,5f299736-9d9e-4340-94f8-f54ca3a8d0f4,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733458,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:41.433+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:15.000+00:00,2023-05-02T16:31:41.433+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,5f4fc087-2923-4c97-ada9-b984ab566b7a,1370400,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733458,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,5f4fc087-2923-4c97-ada9-b984ab566b7a,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733511,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:40.928+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:17.000+00:00,2023-05-02T16:31:40.928+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,6a848060-c439-47f7-be78-151d427c180f,1370406,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733511,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,6a848060-c439-47f7-be78-151d427c180f,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733502,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:22.382+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:20.000+00:00,2023-05-02T16:31:22.382+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,6f36349a-2578-458b-b962-f2d1287d80e9,1370413,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733502,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,6f36349a-2578-458b-b962-f2d1287d80e9,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733479,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:42.173+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:14.000+00:00,2023-05-02T16:31:42.173+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,73ffb0c2-c267-40ca-bc2b-afb65330c909,1370397,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733479,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,73ffb0c2-c267-40ca-bc2b-afb65330c909,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733494,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:41.432+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:23.000+00:00,2023-05-02T16:31:41.432+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,7762df85-ab6d-4d6e-be8e-f7c85cac62e6,1370420,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733494,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,7762df85-ab6d-4d6e-be8e-f7c85cac62e6,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733481,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:22.370+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:23.000+00:00,2023-05-02T16:31:22.370+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,8320ca49-f3ba-47d8-b671-70955ae08d08,1370422,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733481,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,8320ca49-f3ba-47d8-b671-70955ae08d08,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733513,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:23.066+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:24.000+00:00,2023-05-02T16:31:23.066+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,89367068-3622-471d-9327-6ce324c2a8b2,1370423,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733513,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,89367068-3622-471d-9327-6ce324c2a8b2,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733499,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:42.065+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:21.000+00:00,2023-05-02T16:31:42.065+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,8ee2ee3b-8257-4400-88c0-98f6aec99c89,1370417,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733499,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,8ee2ee3b-8257-4400-88c0-98f6aec99c89,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733489,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:42.082+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:15.000+00:00,2023-05-02T16:31:42.082+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,9860f711-2a8a-432a-85e4-673e55d9cfff,1370401,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733489,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,9860f711-2a8a-432a-85e4-673e55d9cfff,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733455,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:22.666+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:13.000+00:00,2023-05-02T16:31:22.666+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,a0cc0681-2947-4495-b8f7-71b8ef304d55,1370395,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733455,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,a0cc0681-2947-4495-b8f7-71b8ef304d55,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733485,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:22.714+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:14.000+00:00,2023-05-02T16:31:22.714+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,a8c7c4f3-6d22-4eeb-957e-29d93a652cec,1370398,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733485,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,a8c7c4f3-6d22-4eeb-957e-29d93a652cec,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733488,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:23.335+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:14.000+00:00,2023-05-02T16:31:23.335+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,aa28f2dd-0b1b-46be-be1b-eb837c8cee28,1370399,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733488,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,aa28f2dd-0b1b-46be-be1b-eb837c8cee28,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
1,1092733490,"Aparatrigona impunctata (Ducke, 1916)",5.2139,-52.71416,"gass84,colmafu",aae308f4-9f9c-4cdd-b4ef-c026f48be551,b554c320-0560-11d8-b851-b8a03c50a862,c7b49e46-602a-4172-98d2-6b027c6b049f,US,EML,2023-05-02T16:03:37.504+00:00,2023-05-02T16:31:42.790+00:00,337,b554c320-0560-11d8-b851-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,Adult,9637957,1,54,216,1457,4334,1345577,1345596,1345596,"Paratrigona impunctata (Ducke, 1916)",Animalia,Arthropoda,Hymenoptera,Apidae,Paratrigona,Paratrigona impunctata,Aparatrigona,impunctata,SPECIES,SYNONYM,NE,NA,NA,SOUTH_AMERICA,NA,1977,3,2,1977-03-02T00:00:00,2015-01-07T14:32:12.000+00:00,2023-05-02T16:31:42.790+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,49fb6451-91b7-4af2-8cd3-354539a77589,992b8c97-c6ae-4bda-b58b-1762cd1105d5,FALSE,Snow Entomological Museum Collection,"Michener, Charles",Camargo,Pinned - 1,WGS84,Insecta,GF,French Guiana,be9cb71c-32db-43b1-bd92-15e464662909,1370394,http://grbio.org/cool/iakn-125z,French Guiana,KU,GEOLocate,"Kourou, 10 km NW",NA,SEMC,1092733490,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,be9cb71c-32db-43b1-bd92-15e464662909,NA,NA,NA,NA,NA,1991-01-01T00:00:00,NA,"Thomas, Jennifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aparatrigona impunctata (Ducke, 1916)"
